,id,title,categories,abstract,doi,created,updated,authors
295,1904.00275,prediction model for semitransparent watercolor pigment mixtures using   deep learning with a dataset of transmittance and reflectance,cs.lg cs.gr stat.ml,"learning color mixing is difficult for novice painters. in order to support novice painters in learning color mixing, we propose a prediction model for semitransparent pigment mixtures and use its prediction results to create a smart palette system. such a system is constructed by first building a watercolor dataset with two types of color mixing data, indicated by transmittance and reflectance: incrementation of the same primary pigment and a mixture of two different pigments. next, we apply the collected data to a deep neural network to train a model for predicting the results of semitransparent pigment mixtures. finally, we constructed a smart palette that provides easily-followable instructions on mixing a target color with two primary pigments in real life: when users pick a pixel, an rgb color, from an image, the system returns its mixing recipe which indicates the two primary pigments being used and their quantities.",,2019-03-30,,"['mei-yun chen', 'ya-bo huang', 'sheng-ping chang', 'ming ouhyoung']"
296,1904.00326,medgcn: graph convolutional networks for multiple medical tasks,cs.lg cs.ai stat.ml,"laboratory testing and medication prescription are two of the most important routines in daily clinical practice. developing an artificial intelligence system that can automatically make lab test imputations and medication recommendations can save cost on potentially redundant lab tests and inform physicians in more effective prescription. we present an intelligent model that can automatically recommend the patients' medications based on their incomplete lab tests, and can even accurately estimate the lab values that have not been taken. we model the complex relations between multiple types of medical entities with their inherent features in a heterogeneous graph. then we learn a distributed representation for each entity in the graph based on graph convolutional networks to make the representations integrate information from multiple types of entities. since the entity representations incorporate multiple types of medical information, they can be used for multiple medical tasks. in our experiments, we construct a graph to associate patients, encounters, lab tests and medications, and conduct the two tasks: medication recommendation and lab test imputation. the experimental results demonstrate that our model can outperform the state-of-the-art models in both tasks.",,2019-03-30,,"['chengsheng mao', 'liang yao', 'yuan luo']"
297,1904.00340,cusum arl - conditional or unconditional?,stat.me,"the behavior of cusum charts depends strongly on how they are initialized. recent work has suggested that self-starting cusum methods retain some dependence on their very first readings, and introduced the concept of ""conditional average run length"" (carl) -- the average run length conditioned on the first few process readings -- as a result of which is it claimed that different practitioners using the same methodology could experience different arls because of the random differences in their earliest readings. we cast doubt on whether carl is relevant to practitioners who use self-starting methods and argue that the unconditional arl is the relevant measure there.",,2019-03-31,,"['f. lombard', 'd. m. hawkins']"
298,1904.00350,conversation model fine-tuning for classifying client utterances in   counseling dialogues,cs.cl cs.lg stat.ml,"the recent surge of text-based online counseling applications enables us to collect and analyze interactions between counselors and clients. a dataset of those interactions can be used to learn to automatically classify the client utterances into categories that help counselors in diagnosing client status and predicting counseling outcome. with proper anonymization, we collect counselor-client dialogues, define meaningful categories of client utterances with professional counselors, and develop a novel neural network model for classifying the client utterances. the central idea of our model, convmfit, is a pre-trained conversation model which consists of a general language model built from an out-of-domain corpus and two role-specific language models built from unlabeled in-domain dialogues. the classification result shows that convmfit outperforms state-of-the-art comparison models. further, the attention weights in the learned model confirm that the model finds expected linguistic patterns for each category.",,2019-03-31,,"['sungjoon park', 'donghyun kim', 'alice oh']"
299,1904.00364,small area estimation with linked data,stat.me,"in small area estimation data linkage can be used to combine values of the variableof interest from a national survey with values of auxiliary variables obtained from another source like a population register. linkage errors can induce bias when fitting regression models; moreover, they can create non-representative outliers in the linked data in addition to the presence of potential representative outliers. in this paper we adopt a secondary analyst's point view, assuming limited information is available on the linkage process, and we develop small area estimators based on linear mixed and linear m-quantile models to accommodate linked data containing a mix of both types of outliers. we illustrate the properties of these small area estimators, as well as estimators of their mean squared error, by means of model-based and design-based simulation experiments. these experiments show that the proposed predictors can lead to more efficient estimators when there is linkage error. furthermore, the proposed mean-squared error estimation methods appear to perform well.",,2019-03-31,,"['ray chambers', 'enrico fabrizi', 'nicola salvati']"
300,1904.00442,spamhmm: sparse mixture of hidden markov models for graph connected   entities,cs.lg stat.ml,"we propose a framework to model the distribution of sequential data coming from a set of entities connected in a graph with a known topology. the method is based on a mixture of shared hidden markov models (hmms), which are jointly trained in order to exploit the knowledge of the graph structure and in such a way that the obtained mixtures tend to be sparse. experiments in different application domains demonstrate the effectiveness and versatility of the method.",,2019-03-31,,"['diogo pernes', 'jaime s. cardoso']"
301,1904.00459,differentially private inference for binomial data,math.st cs.cr stat.th,"we derive uniformly most powerful (ump) tests for simple and one-sided hypotheses for a population proportion within the framework of differential privacy (dp), optimizing finite sample performance. we show that in general, dp hypothesis tests can be written in terms of linear constraints, and for exchangeable data can always be expressed as a function of the empirical distribution. using this structure, we prove a 'neyman-pearson lemma' for binomial data under dp, where the dp-ump only depends on the sample sum. our tests can also be stated as a post-processing of a random variable, whose distribution we coin ''truncated-uniform-laplace'' (tulap), a generalization of the staircase and discrete laplace distributions. furthermore, we obtain exact $p$-values, which are easily computed in terms of the tulap random variable.   using the above techniques, we show that our tests can be applied to give uniformly most accurate one-sided confidence intervals and optimal confidence distributions. we also derive uniformly most powerful unbiased (umpu) two-sided tests, which lead to uniformly most accurate unbiased (umau) two-sided confidence intervals. we show that our results can be applied to distribution-free hypothesis tests for continuous data. our simulation results demonstrate that all our tests have exact type i error, and are more powerful than current techniques.",,2019-03-31,,"['jordan awan', 'aleksandra slavkovic']"
302,1904.00516,summarizing event sequences with serial episodes: a statistical model   and an application,cs.lg stat.ml,"in this paper we address the problem of discovering a small set of frequent serial episodes from sequential data so as to adequately characterize or summarize the data. we discuss an algorithm based on the minimum description length (mdl) principle and the algorithm is a slight modification of an earlier method, called csc-2. we present a novel generative model for sequence data containing prominent pairs of serial episodes and, using this, provide some statistical justification for the algorithm. we believe this is the first instance of such a statistical justification for an mdl based algorithm for summarizing event sequence data. we then present a novel application of this data mining algorithm in text classification. by considering text documents as temporal sequences of words, the data mining algorithm can find a set of characteristic episodes for all the training data as a whole. the words that are part of these characteristic episodes could then be considered the only relevant words for the dictionary thus resulting in a considerably reduced feature vector dimension. we show, through simulation experiments using benchmark data sets, that the discovered frequent episodes can be used to achieve more than four-fold reduction in dictionary size without losing any classification accuracy.",,2019-03-31,,"['soumyajit mitra', 'p s sastry']"
303,1904.00521,adaptive ensemble learning of spatiotemporal processes with calibrated   predictive uncertainty: a bayesian nonparametric approach,stat.me,"ensemble learning is a mainstay in modern data science practice. conventional ensemble algorithms assign to base models a set of deterministic, constant model weights that (1) do not fully account for individual models' varying accuracy across data subgroups, nor (2) provide uncertainty estimates for the ensemble prediction. these shortcomings can yield predictions that are precise but biased, which can negatively impact the performance of the algorithm in real-word applications. in this work, we present an adaptive, probabilistic approach to ensemble learning using a transformed gaussian process as a prior for the ensemble weights. given input features, our method optimally combines base models based on their predictive accuracy in the feature space, and provides interpretable estimates of the uncertainty associated with both model selection, as reflected by the ensemble weights, and the overall ensemble predictions. furthermore, to ensure that this quantification of the model uncertainty is accurate, we propose additional machinery to non-parametrically model the ensemble's predictive cumulative density function (cdf) so that it is consistent with the empirical distribution of the data. we apply the proposed method to data simulated from a nonlinear regression model, and to generate a spatial prediction model and associated prediction uncertainties for fine particle levels in eastern massachusetts, usa.",,2019-03-31,,"['jeremiah zhe liu', 'john paisley', 'marianthi-anna kioumourtzoglou', 'brent a. coull']"
304,1904.00542,multi-task ordinal regression for jointly predicting the trustworthiness   and the leading political ideology of news media,cs.ir cs.lg stat.ml,"in the context of fake news, bias, and propaganda, we study two important but relatively under-explored problems: (i) trustworthiness estimation (on a 3-point scale) and (ii) political ideology detection (left/right bias on a 7-point scale) of entire news outlets, as opposed to evaluating individual articles. in particular, we propose a multi-task ordinal regression framework that models the two problems jointly. this is motivated by the observation that hyper-partisanship is often linked to low trustworthiness, e.g., appealing to emotions rather than sticking to the facts, while center media tend to be generally more impartial and trustworthy. we further use several auxiliary tasks, modeling centrality, hyperpartisanship, as well as left-vs.-right bias on a coarse-grained scale. the evaluation results show sizable performance gains by the joint models over models that target the problems in isolation.",,2019-03-31,,"['ramy baly', 'georgi karadzhov', 'abdelrhman saleh', 'james glass', 'preslav nakov']"
305,1904.00548,unsupervised contextual anomaly detection using joint deep variational   generative models,stat.ml cs.lg,a method for unsupervised contextual anomaly detection is proposed using a cross-linked pair of variational auto-encoders for assigning a normality score to an observation. the method enables a distinct separation of contextual from behavioral attributes and is robust to the presence of anomalous or novel contextual attributes. the method can be trained with data sets that contain anomalies without any special pre-processing.,,2019-03-31,,['yaniv shulman']
306,1904.00561,vine: visualizing statistical interactions in black box models,cs.lg stat.ml,"as machine learning becomes more pervasive, there is an urgent need for interpretable explanations of predictive models. prior work has developed effective methods for visualizing global model behavior, as well as generating local (instance-specific) explanations. however, relatively little work has addressed regional explanations - how groups of similar instances behave in a complex model, and the related issue of visualizing statistical feature interactions. the lack of utilities available for these analytical needs hinders the development of models that are mission-critical, transparent, and align with social goals. we present vine (visual interaction effects), a novel algorithm to extract and visualize statistical interaction effects in black box models. we also present a novel evaluation metric for visualizations in the interpretable ml space.",,2019-04-01,,['matthew britton']
307,1904.00562,deep clustering with intra-class distance constraint for hyperspectral   images,cs.lg eess.iv stat.ml,"the high dimensionality of hyperspectral images often results in the degradation of clustering performance. due to the powerful ability of deep feature extraction and non-linear feature representation, the clustering algorithm based on deep learning has become a hot research topic in the field of hyperspectral remote sensing. however, most deep clustering algorithms for hyperspectral images utilize deep neural networks as feature extractor without considering prior knowledge constraints that are suitable for clustering. to solve this problem, we propose an intra-class distance constrained deep clustering algorithm for high-dimensional hyperspectral images. the proposed algorithm constrains the feature mapping procedure of the auto-encoder network by intra-class distance so that raw images are transformed from the original high-dimensional space to the low-dimensional feature space that is more conducive to clustering. furthermore, the related learning process is treated as a joint optimization problem of deep feature extraction and clustering. experimental results demonstrate the intense competitiveness of the proposed algorithm in comparison with state-of-the-art clustering methods of hyperspectral images.",,2019-04-01,,"['jinguang sun', 'wanli wang', 'xian wei', 'li fang', 'xiaoliang tang', 'yusheng xu', 'hui yu', 'wei yao']"
308,1904.00575,a novel gan-based fault diagnosis approach for imbalanced industrial   time series,cs.lg stat.ml,"this paper proposes a novel fault diagnosis approach based on generative adversarial networks (gan) for imbalanced industrial time series where normal samples are much larger than failure cases. we combine a well-designed feature extractor with gan to help train the whole network. aimed at obtaining data distribution and hidden pattern in both original distinguishing features and latent space, the encoder-decoder-encoder three-sub-network is employed in gan, based on deep convolution generative adversarial networks (dcgan) but without tanh activation layer and only trained on normal samples. in order to verify the validity and feasibility of our approach, we test it on rolling bearing data from case western reserve university and further verify it on data collected from our laboratory. the results show that our proposed approach can achieve excellent performance in detecting faulty by outputting much larger evaluation scores.",,2019-04-01,,"['wenqian jiang', 'cheng cheng', 'beitong zhou', 'guijun ma', 'ye yuan']"
309,1904.00679,default bayesian model selection of constrained multivariate normal   linear models,stat.me,"a default bayes factor is proposed for evaluating multivariate normal linear models with competing sets of equality and order constraints on the parameters of interest. the default bayes factor is based on generalized fractional bayes methodology where different fractions are used for different observations and where the default prior is centered on the boundary of the constrained space under investigation. first, the method is fully automatic and therefore can be applied when prior information is weak or completely unavailable. second, using group specific fractions, the same amount of information is used from each group resulting in a minimally informative default prior having a matrix cauchy distribution. this results in a consistent default bayes factor. third, numerical computation can be done using parallelization which makes it computationally cheap. fourth, the evidence can be updated in a relatively simple manner when observing new data. fifth, the selection criterion can be applied relatively straightforwardly in the presence of missing data that are missing at random. finally the methodology can be used for default model selection and hypothesis testing of commonly used models such as (m)an(c)ova, (multivariate) multiple regression, or repeated measures.",,2019-04-01,,"['j. mulder', 'h. hoijtink', 'x. gu']"
310,1904.00689,defending against adversarial attacks by randomized diversification,cs.lg cs.cr stat.ml,"the vulnerability of machine learning systems to adversarial attacks questions their usage in many applications. in this paper, we propose a randomized diversification as a defense strategy. we introduce a multi-channel architecture in a gray-box scenario, which assumes that the architecture of the classifier and the training data set are known to the attacker. the attacker does not only have access to a secret key and to the internal states of the system at the test time. the defender processes an input in multiple channels. each channel introduces its own randomization in a special transform domain based on a secret key shared between the training and testing stages. such a transform based randomization with a shared key preserves the gradients in key-defined sub-spaces for the defender but it prevents gradient back propagation and the creation of various bypass systems for the attacker. an additional benefit of multi-channel randomization is the aggregation that fuses soft-outputs from all channels, thus increasing the reliability of the final score. the sharing of a secret key creates an information advantage to the defender. experimental evaluation demonstrates an increased robustness of the proposed method to a number of known state-of-the-art attacks.",,2019-04-01,,"['olga taran', 'shideh rezaeifar', 'taras holotyak', 'slava voloshynovskiy']"
311,1904.00690,customer churn prediction in telecom using machine learning and social   network analysis in big data platform,cs.cy cs.dc cs.lg cs.si stat.ml,"customer churn is a major problem and one of the most important concerns for large companies. due to the direct effect on the revenues of the companies, especially in the telecom field, companies are seeking to develop means to predict potential customer to churn. therefore, finding factors that increase customer churn is important to take necessary actions to reduce this churn. the main contribution of our work is to develop a churn prediction model which assists telecom operators to predict customers who are most likely subject to churn. the model developed in this work uses machine learning techniques on big data platform and builds a new way of features' engineering and selection. in order to measure the performance of the model, the area under curve (auc) standard measure is adopted, and the auc value obtained is 93.3%. another main contribution is to use customer social network in the prediction model by extracting social network analysis (sna) features. the use of sna enhanced the performance of the model from 84 to 93.3% against auc standard. the model was prepared and tested through spark environment by working on a large dataset created by transforming big raw data provided by syriatel telecom company. the dataset contained all customers' information over 9 months, and was used to train, test, and evaluate the system at syriatel. the model experimented four algorithms: decision tree, random forest, gradient boosted machine tree ""gbm"" and extreme gradient boosting ""xgboost"". however, the best results were obtained by applying xgboost algorithm. this algorithm was used for classification in this churn predictive model.",10.1186/s40537-019-0191-6,2019-04-01,,"['abdelrahim kasem ahmad', 'assef jafar', 'kadan aljoumaa']"
312,1904.00735,a comparative analysis of android malware,cs.cr cs.lg stat.ml,"in this paper, we present a comparative analysis of benign and malicious android applications, based on static features. in particular, we focus our attention on the permissions requested by an application. we consider both binary classification of malware versus benign, as well as the multiclass problem, where we classify malware samples into their respective families. our experiments are based on substantial malware datasets and we employ a wide variety of machine learning techniques, including decision trees and random forests, support vector machines, logistic model trees, adaboost, and artificial neural networks. we find that permissions are a strong feature and that by careful feature engineering, we can significantly reduce the number of features needed for highly accurate detection and classification.",,2019-01-20,,"['neeraj chavan', 'fabio di troia', 'mark stamp']"
313,1904.00737,defending via strategic ml selection,cs.cr cs.lg stat.ml,"the results of a learning process depend on the input data. there are cases in which an adversary can strategically tamper with the input data to affect the outcome of the learning process. while some datasets are difficult to attack, many others are susceptible to manipulation. a resourceful attacker can tamper with large portions of the dataset and affect them. an attacker can additionally strategically focus on a preferred subset of the attributes in the dataset to maximize the effectiveness of the attack and minimize the resources allocated to data manipulation. in light of this vulnerability, we introduce a solution according to which the defender implements an array of learners, and their activation is performed strategically. the defender computes the (game theoretic) strategy space and accordingly applies a dominant strategy where possible, and a nash-stable strategy otherwise. in this paper we provide the details of this approach. we analyze nash equilibrium in such a strategic learning environment, and demonstrate our solution by specific examples.",,2019-01-16,,"['eitan farchi', 'onn shehory', 'guy barash']"
314,1904.00741,fashion outfit generation for e-commerce,cs.cv cs.lg stat.ml,"combining items of clothing into an outfit is a major task in fashion retail. recommending sets of items that are compatible with a particular seed item is useful for providing users with guidance and inspiration, but is currently a manual process that requires expert stylists and is therefore not scalable or easy to personalise. we use a multilayer neural network fed by visual and textual features to learn embeddings of items in a latent style space such that compatible items of different types are embedded close to one another. we train our model using the asos outfits dataset, which consists of a large number of outfits created by professional stylists and which we release to the research community. our model shows strong performance in an offline outfit compatibility prediction task. we use our model to generate outfits and for the first time in this field perform an ab test, comparing our generated outfits to those produced by a baseline model which matches appropriate product types but uses no information on style. users approved of outfits generated by our model 21% and 34% more frequently than those generated by the baseline model for womenswear and menswear respectively.",,2019-03-18,,"['elaine m. bettaney', 'stephen r. hardwick', 'odysseas zisimopoulos', 'benjamin paul chamberlain']"
315,1904.00749,forecasting the volatilities of philippine stock exchange composite   index using the generalized autoregressive conditional heteroskedasticity   modeling,q-fin.st stat.co,"this study was conducted to find an appropriate statistical model to forecast the volatilities of psei using the model generalized autoregressive conditional heteroskedasticity (garch). using the r software, the log returns of psei is modeled using various arima models and with the presence of heteroskedasticity, the log returns was modeled using garch. based on the analysis, garch models are the most appropriate to use for the log returns of psei. among the selected garch models, garch (1,2) has the lowest aic value and also has the highest ll value implying that garch (1,2) is the best model for the log returns of psei.",,2019-02-21,,"['novy ann m. etac', 'roel f. ceballos']"
316,1904.00760,approximating cnns with bag-of-local-features models works surprisingly   well on imagenet,cs.cv cs.lg stat.ml,"deep neural networks (dnns) excel on many complex perceptual tasks but it has proven notoriously difficult to understand how they reach their decisions. we here introduce a high-performance dnn architecture on imagenet whose decisions are considerably easier to explain. our model, a simple variant of the resnet-50 architecture called bagnet, classifies an image based on the occurrences of small local image features without taking into account their spatial ordering. this strategy is closely related to the bag-of-feature (bof) models popular before the onset of deep learning and reaches a surprisingly high accuracy on imagenet (87.6% top-5 for 33 x 33 px features and alexnet performance for 17 x 17 px features). the constraint on local features makes it straight-forward to analyse how exactly each part of the image influences the classification. furthermore, the bagnets behave similar to state-of-the art deep neural networks such as vgg-16, resnet-152 or densenet-169 in terms of feature sensitivity, error distribution and interactions between image parts. this suggests that the improvements of dnns over previous bag-of-feature classifiers in the last few years is mostly achieved by better fine-tuning rather than by qualitatively different decision strategies.",,2019-03-20,,"['wieland brendel', 'matthias bethge']"
317,1904.00761,neural speed reading with structural-jump-lstm,cs.cl cs.lg stat.ml,"recurrent neural networks (rnns) can model natural language by sequentially 'reading' input tokens and outputting a distributed representation of each token. due to the sequential nature of rnns, inference time is linearly dependent on the input length, and all inputs are read regardless of their importance. efforts to speed up this inference, known as 'neural speed reading', either ignore or skim over part of the input. we present structural-jump-lstm: the first neural speed reading model to both skip and jump text during inference. the model consists of a standard lstm and two agents: one capable of skipping single words when reading, and one capable of exploiting punctuation structure (sub-sentence separators (,:), sentence end symbols (.!?), or end of text markers) to jump ahead after reading a word. a comprehensive experimental evaluation of our model against all five state-of-the-art neural reading models shows that structural-jump-lstm achieves the best overall floating point operations (flop) reduction (hence is faster), while keeping the same accuracy or even improving it compared to a vanilla lstm that reads the whole text.",,2019-03-20,2019-04-02,"['christian hansen', 'casper hansen', 'stephen alstrup', 'jakob grue simonsen', 'christina lioma']"
318,1904.00762,affect in tweets using experts model,cs.ir cs.cl cs.lg stat.ml,"estimating the intensity of emotion has gained significance as modern textual inputs in potential applications like social media, e-retail markets, psychology, advertisements etc., carry a lot of emotions, feelings, expressions along with its meaning. however, the approaches of traditional sentiment analysis primarily focuses on classifying the sentiment in general (positive or negative) or at an aspect level(very positive, low negative, etc.) and cannot exploit the intensity information. moreover, automatically identifying emotions like anger, fear, joy, sadness, disgust etc., from text introduces challenging scenarios where single tweet may contain multiple emotions with different intensities and some emotions may even co-occur in some of the tweets. in this paper, we propose an architecture, experts model, inspired from the standard mixture of experts (moe) model. the key idea here is each expert learns different sets of features from the feature vector which helps in better emotion detection from the tweet. we compared the results of our experts model with both baseline results and top five performers of semeval-2018 task-1, affect in tweets (ait). the experimental results show that our proposed approach deals with the emotion detection problem and stands at top-5 results.",,2019-03-20,,"['subba reddy oota', 'adithya avvaru', 'mounika marreddy', 'radhika mamidi']"
319,1904.00763,part-based approximations for morphological operators using asymmetric   auto-encoders,cs.cv cs.lg math.st stat.ml stat.th,"this paper addresses the issue of building a part-based representation of a dataset of images. more precisely, we look for a non-negative, sparse decomposition of the images on a reduced set of atoms, in order to unveil a morphological and interpretable structure of the data. additionally, we want this decomposition to be computed online for any new sample that is not part of the initial dataset. therefore, our solution relies on a sparse, non-negative auto-encoder where the encoder is deep (for accuracy) and the decoder shallow (for interpretability). this method compares favorably to the state-of-the-art online methods on two datasets (mnist and fashion mnist), according to classical metrics and to a new one we introduce, based on the invariance of the representation to morphological dilation.",,2019-03-20,2019-04-03,"['bastien ponchon', 'santiago velasco-forero', 'samy blusseau', 'jesus angulo', 'isabelle bloch']"
320,1904.00764,3d human action analysis and recognition through glac descriptor on 2d   motion and static posture images,cs.cv cs.lg eess.iv stat.ml,"in this paper, we present an approach for identification of actions within depth action videos. first, we process the video to get motion history images (mhis) and static history images (shis) corresponding to an action video based on the use of 3d motion trail model (3dmtm). we then characterize the action video by extracting the gradient local auto-correlations (glac) features from the shis and the mhis. the two sets of features i.e., glac features from mhis and glac features from shis are concatenated to obtain a representation vector for action. finally, we perform the classification on all the action samples by using the l2-regularized collaborative representation classifier (l2-crc) to recognize different human actions in an effective way. we perform evaluation of the proposed method on three action datasets, msr-action3d, dha and utd-mhad. through experimental results, we observe that the proposed method performs superior to other approaches.",10.1007/s11042-019-7365-2,2019-03-19,,"['mohammad farhad bulbul', 'saiful islam', 'hazrat ali']"
321,1904.00768,concatenated feature pyramid network for instance segmentation,cs.cv cs.lg stat.ml,"low level features like edges and textures play an important role in accurately localizing instances in neural networks. in this paper, we propose an architecture which improves feature pyramid networks commonly used instance segmentation networks by incorporating low level features in all layers of the pyramid in an optimal and efficient way. specifically, we introduce a new layer which learns new correlations from feature maps of multiple feature pyramid levels holistically and enhances the semantic information of the feature pyramid to improve accuracy. our architecture is simple to implement in instance segmentation or object detection frameworks to boost accuracy. using this method in mask rcnn, our model achieves consistent improvement in precision on coco dataset with the computational overhead compared to the original feature pyramid network.",,2019-03-16,,"['yongqing sun', 'pranav shenoy k p', 'jun shimamura', 'atsushi sagata']"
322,1904.00770,netherlands dataset: a new public dataset for machine learning in   seismic interpretation,cs.lg cs.cv physics.geo-ph stat.ml,"machine learning and, more specifically, deep learning algorithms have seen remarkable growth in their popularity and usefulness in the last years. this is arguably due to three main factors: powerful computers, new techniques to train deeper networks and larger datasets. although the first two are readily available in modern computers and ml libraries, the last one remains a challenge for many domains. it is a fact that big data is a reality in almost all fields nowadays, and geosciences are not an exception. however, to achieve the success of general-purpose applications such as imagenet - for which there are +14 million labeled images for 1000 target classes - we not only need more data, we need more high-quality labeled data. when it comes to the oil&gas industry, confidentiality issues hamper even more the sharing of datasets. in this work, we present the netherlands interpretation dataset, a contribution to the development of machine learning in seismic interpretation. the netherlands f3 dataset acquisition was carried out in the north sea, netherlands offshore. the data is publicly available and contains pos-stack data, 8 horizons and well logs of 4 wells. for the purposes of our machine learning tasks, the original dataset was reinterpreted, generating 9 horizons separating different seismic facies intervals. the interpreted horizons were used to generate approximatelly 190,000 labeled images for inlines and crosslines. finally, we present two deep learning applications in which the proposed dataset was employed and produced compelling results.",,2019-03-26,,"['reinaldo mozart silva', 'lais baroni', 'rodrigo s. ferreira', 'daniel civitarese', 'daniela szwarcman', 'emilio vital brazil']"
323,1904.00771,training multi-speaker neural text-to-speech systems using   speaker-imbalanced speech corpora,eess.as cs.cl cs.sd stat.ml,"when the available data of a target speaker is insufficient to train a high quality speaker-dependent neural text-to-speech (tts) system, we can combine data from multiple speakers and train a multi-speaker tts model instead. many studies have shown that neural multi-speaker tts model trained with a small amount data from multiple speakers combined can generate synthetic speech with better quality and stability than a speaker-dependent one. however when the amount of data from each speaker is highly unbalanced, the best approach to make use of the excessive data remains unknown. our experiments showed that simply combining all available data from every speaker to train a multi-speaker model produces better than or at least similar performance to its speaker-dependent counterpart. moreover by using an ensemble multi-speaker model, in which each subsystem is trained on a subset of available data, we can further improve the quality of the synthetic speech especially for underrepresented speakers whose training data is limited.",,2019-04-01,2019-04-07,"['hieu-thi luong', 'xin wang', 'junichi yamagishi', 'nobuyuki nishizawa']"
324,1904.00785,question embeddings based on shannon entropy: solving intent   classification task in goal-oriented dialogue system,cs.cl stat.ml,"question-answering systems and voice assistants are becoming major part of client service departments of many organizations, helping them to reduce the labor costs of staff. in many such systems, there is always natural language understanding module that solves intent classification task. this task is complicated because of its case-dependency - every subject area has its own semantic kernel. the state of art approaches for intent classification are different machine learning and deep learning methods that use text vector representations as input. the basic vector representation models such as bag of words and tf-idf generate sparse matrixes, which are becoming very big as the amount of input data grows. modern methods such as word2vec and fasttext use neural networks to evaluate word embeddings with fixed dimension size. as we are developing a question-answering system for students and enrollees of the perm national research polytechnic university, we have faced the problem of user's intent detection. the subject area of our system is very specific, that is why there is a lack of training data. this aspect makes intent classification task more challenging for using state of the art deep learning methods. in this paper, we propose an approach of the questions embeddings representation based on calculation of shannon entropy.the goal of the approach is to produce low dimensional question vectors as neural approaches do and to outperform related methods, described above in condition of small dataset. we evaluate and compare our model with existing ones using logistic regression and dataset that contains questions asked by students and enrollees. the data is labeled into six classes. experimental comparison of proposed approach and other models revealed that proposed model performed better in the given task.",10.25673/13485,2019-03-25,,"['aleksandr perevalov', 'daniil kurushin', 'rustam faizrakhmanov', 'farida khabibrakhmanova']"
325,1904.00791,dsl: discriminative subgraph learning via sparse self-representation,cs.lg stat.ml,"the goal in network state prediction (nsp) is to classify the global state (label) associated with features embedded in a graph. this graph structure encoding feature relationships is the key distinctive aspect of nsp compared to classical supervised learning. nsp arises in various applications: gene expression samples embedded in a protein-protein interaction (ppi) network, temporal snapshots of infrastructure or sensor networks, and fmri coherence network samples from multiple subjects to name a few. instances from these domains are typically ``wide'' (more features than samples), and thus, feature sub-selection is required for robust and generalizable prediction. how to best employ the network structure in order to learn succinct connected subgraphs encompassing the most discriminative features becomes a central challenge in nsp. prior work employs connected subgraph sampling or graph smoothing within optimization frameworks, resulting in either large variance of quality or weak control over the connectivity of selected subgraphs.   in this work we propose an optimization framework for discriminative subgraph learning (dsl) which simultaneously enforces (i) sparsity, (ii) connectivity and (iii) high discriminative power of the resulting subgraphs of features. our optimization algorithm is a single-step solution for the nsp and the associated feature selection problem. it is rooted in the rich literature on maximal-margin optimization, spectral graph methods and sparse subspace self-representation. dsl simultaneously ensures solution interpretability and superior predictive power (up to 16% improvement in challenging instances compared to baselines), with execution times up to an hour for large instances.",,2019-03-24,,"['lin zhang', 'petko bogdanov']"
326,1904.00805,a convolutional neural network for language-agnostic source code   summarization,cs.cl cs.lg stat.ml,"descriptive comments play a crucial role in the software engineering process. they decrease development time, enable better bug detection, and facilitate the reuse of previously written code. however, comments are commonly the last of a software developer's priorities and are thus either insufficient or missing entirely. automatic source code summarization may therefore have the ability to significantly improve the software development process. we introduce a novel encoder-decoder model that summarizes source code, effectively writing a comment to describe the code's functionality. we make two primary innovations beyond current source code summarization models. first, our encoder is fully language-agnostic and requires no complex input preprocessing. second, our decoder has an open vocabulary, enabling it to predict any word, even ones not seen in training. we demonstrate results comparable to state-of-the-art methods on a single-language data set and provide the first results on a data set consisting of multiple programming languages.",,2019-03-29,,"['jessica moore', 'ben gelman', 'david slater']"
327,1904.00824,training object detectors on synthetic images containing reflecting   materials,cs.cv cs.gr stat.ml,"one of the grand challenges of deep learning is the requirement to obtain large labeled training data sets. while synthesized data sets can be used to overcome this challenge, it is important that these data sets close the reality gap, i.e., a model trained on synthetic image data is able to generalize to real images. whereas, the reality gap can be considered bridged in several application scenarios, training on synthesized images containing reflecting materials requires further research. since the appearance of objects with reflecting materials is dominated by the surrounding environment, this interaction needs to be considered during training data generation. therefore, within this paper we examine the effect of reflecting materials in the context of synthetic image generation for training object detectors. we investigate the influence of rendering approach used for image synthesis, the effect of domain randomization, as well as the amount of used training data. to be able to compare our results to the state-of-the-art, we focus on indoor scenes as they have been investigated extensively. within this scenario, bathroom furniture is a natural choice for objects with reflecting materials, for which we report our findings on real and synthetic testing data.",,2019-03-29,,"['sebastian hartwig', 'timo ropinski']"
328,1904.00864,tree search network for sparse regression,cs.lg eess.sp stat.ml,"we consider the classical sparse regression problem of recovering a sparse signal $x_0$ given a measurement vector $y = \phi x_0+w$. we propose a tree search algorithm driven by the deep neural network for sparse regression (tsn). tsn improves the signal reconstruction performance of the deep neural network designed for sparse regression by performing a tree search with pruning. it is observed in both noiseless and noisy cases, tsn recovers synthetic and real signals with lower complexity than a conventional tree search and is superior to existing algorithms by a large margin for various types of the sensing matrix $\phi$, widely used in sparse regression.",,2019-04-01,,"['kyung-su kim', 'sae-young chung']"
